Time,NumOfPeople,Optical Flow
2024-05-16 16:08:30,15,2.2445815
2024-05-16 16:08:31,14,3.1377954
2024-05-16 16:08:31,12,3.1114953
2024-05-16 16:08:31,11,3.0274346
2024-05-16 16:08:32,12,2.4953854
2024-05-16 16:08:32,14,3.0614038
2024-05-16 16:08:32,13,1.534839
2024-05-16 16:08:32,13,1.2822374
2024-05-16 16:08:33,13,1.3871382
2024-05-16 16:08:33,15,1.5849905
2024-05-16 16:08:33,12,1.9615208
2024-05-16 16:08:34,13,0.97890556
2024-05-16 16:08:34,13,1.9131844
2024-05-16 16:08:34,12,3.7708728
2024-05-16 16:08:35,11,2.9006937
2024-05-16 16:08:35,13,2.0297277
2024-05-16 16:08:35,9,0.7655128
2024-05-16 16:08:35,10,1.3771318
2024-05-16 16:08:36,12,1.25793
2024-05-16 16:08:36,14,1.6689675
2024-05-16 16:08:36,12,1.5379858
2024-05-16 16:08:37,13,1.0479484
2024-05-16 16:08:37,13,1.2823253
2024-05-16 16:08:37,13,1.286223
2024-05-16 16:08:37,13,1.1310652
2024-05-16 16:08:38,10,0.9710786
2024-05-16 16:08:38,13,1.1727787
2024-05-16 16:08:38,11,1.3663708
2024-05-16 16:08:39,12,1.3388761
2024-05-16 16:08:39,11,1.3300108
2024-05-16 16:08:39,7,1.1614627
2024-05-16 16:08:40,11,0.5827883
2024-05-16 16:08:40,13,0.6135224
2024-05-16 16:08:40,12,0.62772804
2024-05-16 16:08:40,11,1.4395392
2024-05-16 16:08:41,8,0.4837157
2024-05-16 16:08:41,7,0.93050903
2024-05-16 16:08:41,5,0.6293313
2024-05-16 16:08:42,8,0.8921306
2024-05-16 16:08:42,7,0.92722434
2024-05-16 16:08:42,9,0.857742
2024-05-16 16:08:43,9,0.9293561
2024-05-16 16:08:43,9,0.69099534
2024-05-16 16:08:43,10,0.88435537
2024-05-16 16:08:43,11,1.0514
2024-05-16 16:08:44,10,1.0715777
2024-05-16 16:08:44,9,1.5120758
2024-05-16 16:08:44,11,1.6307764
2024-05-16 16:08:45,9,1.4107126
2024-05-16 16:08:45,13,1.4634504
2024-05-16 16:08:45,10,1.638986
2024-05-16 16:08:45,10,1.5542784
2024-05-16 16:08:46,8,1.3225441
2024-05-16 16:08:46,16,1.4569671
2024-05-16 16:08:46,17,1.1391242
2024-05-16 16:08:47,16,0.9433312
2024-05-16 16:08:47,13,0.69283426
